marker_id	start	end
29491at5125	1894978	1895361
29617at5125	1895362	1895911
29683at5125	1895912	1896357
30317at5125	1896358	1897581
30405at5125	1897582	1898029
30923at5125	1898030	1898158
31012at5125	1898159	1898515
31075at5125	1898516	1899439
31179at5125	1899440	1899887
31314at5125	1899888	1900847
31343at5125	1900848	1901542
31619at5125	1901543	1902812
31696at5125	1902813	1903667
31753at5125	1903668	1903773
32145at5125	1903774	1904460
32284at5125	1904461	1905533
32666at5125	1905534	1905906
32730at5125	1905907	1906377
32748at5125	1906378	1906740
33012at5125	1906741	1907310
33101at5125	1907311	1907889
33226at5125	1907890	1908265
33299at5125	1908266	1908615
33840at5125	1908616	1909586
33926at5125	1909587	1909725
33953at5125	1909726	1909895
34096at5125	1909896	1910426
34574at5125	1910427	1910879
35216at5125	1910880	1911951
35308at5125	1911952	1912937
35570at5125	1912938	1913312
35630at5125	1913313	1913595
35744at5125	1913596	1914367
35964at5125	1914368	1915155
36308at5125	1915156	1916375
3723at5125	1916376	1916741
38498at5125	1916742	1916933
39102at5125	1916934	1917707
39179at5125	1917708	1918063
3927at5125	1918064	1918388
39338at5125	1918389	1918953
39398at5125	1918954	1919364
39467at5125	1919365	1919715
39772at5125	1919716	1920341
40012at5125	1920342	1920597
40335at5125	1920598	1921134
40402at5125	1921135	1921749
40614at5125	1921750	1922096
41003at5125	1922097	1922672
41048at5125	1922673	1923532
41182at5125	1923533	1923999
41504at5125	1924000	1924390
41551at5125	1924391	1925031
41934at5125	1925032	1925440
42080at5125	1925441	1925693
42205at5125	1925694	1926041
4250at5125	1926042	1926131
43025at5125	1926132	1926564
43081at5125	1926565	1927928
43840at5125	1927929	1928498
44251at5125	1928499	1929063
44326at5125	1929064	1929908
44525at5125	1929909	1930412
44554at5125	1930413	1930828
44703at5125	1930829	1931201
44919at5125	1931202	1931444
45226at5125	1931445	1931577
45437at5125	1931578	1931756
45442at5125	1931757	1932314
45760at5125	1932315	1932926
45902at5125	1932927	1933126
46219at5125	1933127	1933560
46325at5125	1933561	1933682
46331at5125	1933683	1934544
46589at5125	1934545	1934824
46939at5125	1934825	1935557
46946at5125	1935558	1936539
47007at5125	1936540	1936939
47141at5125	1936940	1937367
47364at5125	1937368	1937657
47502at5125	1937658	1938186
47657at5125	1938187	1938299
48014at5125	1938300	1938620
48049at5125	1938621	1939144
48063at5125	1939145	1939411
48091at5125	1939412	1939545
481at5125	1939546	1939725
4866at5125	1939726	1939946
48777at5125	1939947	1940435
49025at5125	1940436	1940951
49263at5125	1940952	1941556
49280at5125	1941557	1942172
49463at5125	1942173	1942438
49865at5125	1942439	1942913
50124at5125	1942914	1944363
50655at5125	1944364	1945119
50750at5125	1945120	1945541
51549at5125	1945542	1946102
52787at5125	1946103	1946335
5292at5125	1946336	1946556
52936at5125	1946557	1947095
52986at5125	1947096	1947770
53093at5125	1947771	1948294
53485at5125	1948295	1948434
53733at5125	1948435	1949313
53840at5125	1949314	1949732
54472at5125	1949733	1950758
55190at5125	1950759	1951212
55284at5125	1951213	1951765
55702at5125	1951766	1952384
55966at5125	1952385	1952831
56002at5125	1952832	1953225
56082at5125	1953226	1953391
56725at5125	1953392	1953868
56866at5125	1953869	1954069
57446at5125	1954070	1954175
57925at5125	1954176	1954677
58060at5125	1954678	1955137
58194at5125	1955138	1955996
58559at5125	1955997	1956569
58621at5125	1956570	1957220
58722at5125	1957221	1957631
58942at5125	1957632	1958170
59126at5125	1958171	1960039
60029at5125	1960040	1960263
60382at5125	1960264	1961684
60519at5125	1961685	1962152
60521at5125	1962153	1962701
60771at5125	1962702	1964222
60997at5125	1964223	1964638
61008at5125	1964639	1964754
61042at5125	1964755	1966448
61166at5125	1966449	1966670
61376at5125	1966671	1967329
61402at5125	1967330	1967493
62238at5125	1967494	1967836
62445at5125	1967837	1968136
62516at5125	1968137	1968975
62738at5125	1968976	1969494
62809at5125	1969495	1969989
62876at5125	1969990	1971098
62918at5125	1971099	1971970
63103at5125	1971971	1972669
63492at5125	1972670	1974476
63495at5125	1974477	1975346
63745at5125	1975347	1975553
63761at5125	1975554	1976011
63896at5125	1976012	1976226
63917at5125	1976227	1977171
64092at5125	1977172	1977584
64106at5125	1977585	1978405
64271at5125	1978406	1978665
6464at5125	1978666	1978787
64677at5125	1978788	1979290
65121at5125	1979291	1979589
65274at5125	1979590	1980148
6563at5125	1980149	1980323
65810at5125	1980324	1982693
66128at5125	1982694	1983122
66398at5125	1983123	1983688
66551at5125	1983689	1984363
66782at5125	1984364	1984660
66899at5125	1984661	1984832
66960at5125	1984833	1985662
67164at5125	1985663	1987520
67190at5125	1987521	1988109
67210at5125	1988110	1988491
67232at5125	1988492	1988860
67240at5125	1988861	1989963
67275at5125	1989964	1990637
67291at5125	1990638	1991484
67406at5125	1991485	1992852
67605at5125	1992853	1993099
68189at5125	1993100	1993707
68698at5125	1993708	1994053
68913at5125	1994054	1994557
68921at5125	1994558	1995086
69044at5125	1995087	1995375
69204at5125	1995376	1995759
69233at5125	1995760	1996142
69386at5125	1996143	1996495
69391at5125	1996496	1996683
69552at5125	1996684	1997194
6957at5125	1997195	1997648
70050at5125	1997649	1998040
70218at5125	1998041	1998309
70418at5125	1998310	1998462
70457at5125	1998463	1998584
70498at5125	1998585	1999474
70516at5125	1999475	2001106
70552at5125	2001107	2001574
70613at5125	2001575	2002300
70797at5125	2002301	2002845
71030at5125	2002846	2003476
71043at5125	2003477	2003768
71324at5125	2003769	2005463
71452at5125	2005464	2006075
71475at5125	2006076	2007691
71779at5125	2007692	2008131
72119at5125	2008132	2008609
72371at5125	2008610	2009096
72413at5125	2009097	2010911
72609at5125	2010912	2011764
72719at5125	2011765	2012081
72725at5125	2012082	2013569
72837at5125	2013570	2013986
72947at5125	2013987	2014411
73333at5125	2014412	2015177
73549at5125	2015178	2015460
73781at5125	2015461	2015677
74061at5125	2015678	2017567
74166at5125	2017568	2017829
74509at5125	2017830	2018310
74793at5125	2018311	2018606
74795at5125	2018607	2019365
74829at5125	2019366	2020328
74950at5125	2020329	2022161
7497at5125	2022162	2022747
75182at5125	2022748	2023155
76505at5125	2023156	2024048
76858at5125	2024049	2024233
77032at5125	2024234	2024607
77314at5125	2024608	2025867
77340at5125	2025868	2026197
77682at5125	2026198	2027120
77888at5125	2027121	2027531
77951at5125	2027532	2027647
7819at5125	2027648	2027872
78330at5125	2027873	2028898
78381at5125	2028899	2029339
78405at5125	2029340	2029577
78454at5125	2029578	2030109
78486at5125	2030110	2031425
78553at5125	2031426	2032388
78683at5125	2032389	2032883
78896at5125	2032884	2033749
79364at5125	2033750	2034919
79423at5125	2034920	2035126
79478at5125	2035127	2035874
79488at5125	2035875	2036566
79557at5125	2036567	2036709
79655at5125	2036710	2037095
79708at5125	2037096	2037376
79767at5125	2037377	2038115
79853at5125	2038116	2038729
80265at5125	2038730	2039328
80347at5125	2039329	2040080
80487at5125	2040081	2040671
80840at5125	2040672	2040848
80945at5125	2040849	2041145
81015at5125	2041146	2041425
81061at5125	2041426	2041693
81170at5125	2041694	2042909
81416at5125	2042910	2043427
81611at5125	2043428	2044073
81721at5125	2044074	2045344
81735at5125	2045345	2045812
82110at5125	2045813	2047143
82295at5125	2047144	2047844
82463at5125	2047845	2048897
82577at5125	2048898	2050256
82852at5125	2050257	2050813
82854at5125	2050814	2051343
82942at5125	2051344	2051559
83007at5125	2051560	2052165
83280at5125	2052166	2053664
83415at5125	2053665	2053986
83427at5125	2053987	2054812
83530at5125	2054813	2055189
83590at5125	2055190	2056069
83615at5125	2056070	2057024
83818at5125	2057025	2057361
83939at5125	2057362	2057773
83952at5125	2057774	2058695
83961at5125	2058696	2058937
84108at5125	2058938	2059408
84420at5125	2059409	2059801
84814at5125	2059802	2060856
85307at5125	2060857	2061559
85340at5125	2061560	2061672
85382at5125	2061673	2062076
85513at5125	2062077	2062223
85573at5125	2062224	2064158
85694at5125	2064159	2065432
85714at5125	2065433	2066248
85958at5125	2066249	2067017
85971at5125	2067018	2068515
85979at5125	2068516	2068946
85984at5125	2068947	2069754
86087at5125	2069755	2070291
86374at5125	2070292	2071518
86559at5125	2071519	2072017
86668at5125	2072018	2072298
86761at5125	2072299	2072903
86770at5125	2072904	2073210
86949at5125	2073211	2073902
87578at5125	2073903	2075785
87642at5125	2075786	2076302
87718at5125	2076303	2076691
88002at5125	2076692	2077005
88040at5125	2077006	2078013
88294at5125	2078014	2078388
88557at5125	2078389	2079243
88773at5125	2079244	2079420
88795at5125	2079421	2079880
88809at5125	2079881	2080175
88833at5125	2080176	2081291
88938at5125	2081292	2081406
88977at5125	2081407	2081869
89075at5125	2081870	2082157
89742at5125	2082158	2083337
89990at5125	2083338	2084011
90032at5125	2084012	2084307
90167at5125	2084308	2084894
90279at5125	2084895	2085413
90358at5125	2085414	2085583
90405at5125	2085584	2086114
90769at5125	2086115	2086304
91097at5125	2086305	2087241
91104at5125	2087242	2087702
91138at5125	2087703	2088457
91167at5125	2088458	2089122
91178at5125	2089123	2089607
91187at5125	2089608	2090152
9118at5125	2090153	2090782
91191at5125	2090783	2091227
91215at5125	2091228	2091303
91374at5125	2091304	2091642
91532at5125	2091643	2092140
91640at5125	2092141	2092409
91733at5125	2092410	2093201
91926at5125	2093202	2093614
92070at5125	2093615	2094128
92364at5125	2094129	2095051
92482at5125	2095052	2095590
92516at5125	2095591	2096027
92520at5125	2096028	2096460
92661at5125	2096461	2096877
93089at5125	2096878	2097300
93093at5125	2097301	2098389
93172at5125	2098390	2099070
93590at5125	2099071	2099604
94166at5125	2099605	2100431
94224at5125	2100432	2101140
94482at5125	2101141	2101262
94683at5125	2101263	2101744
94851at5125	2101745	2101872
94917at5125	2101873	2102334
95055at5125	2102335	2103339
95110at5125	2103340	2103778
95147at5125	2103779	2104007
95185at5125	2104008	2104252
95411at5125	2104253	2104533
95427at5125	2104534	2105096
95447at5125	2105097	2105615
95574at5125	2105616	2106318
95759at5125	2106319	2107071
95890at5125	2107072	2107444
95965at5125	2107445	2108115
95990at5125	2108116	2108234
96009at5125	2108235	2108701
96036at5125	2108702	2109479
96059at5125	2109480	2110013
96196at5125	2110014	2110226
96220at5125	2110227	2111207
96359at5125	2111208	2111770
96684at5125	2111771	2112605
96733at5125	2112606	2113697
96764at5125	2113698	2114412
96805at5125	2114413	2115927
96869at5125	2115928	2116601
97035at5125	2116602	2117122
97056at5125	2117123	2117758
97123at5125	2117759	2118293
97185at5125	2118294	2118900
97356at5125	2118901	2119729
97750at5125	2119730	2120360
97858at5125	2120361	2120706
98063at5125	2120707	2121371
98133at5125	2121372	2121525
98559at5125	2121526	2121937
98617at5125	2121938	2124002
98801at5125	2124003	2124748
98873at5125	2124749	2126750
98956at5125	2126751	2127536
99199at5125	2127537	2128634
99321at5125	2128635	2128992
99363at5125	2128993	2129300
99397at5125	2129301	2129478
99494at5125	2129479	2129940
99497at5125	2129941	2130246
99767at5125	2130247	2130498
